"GISJOIN","GISJOIN_T","COUNTY_CODE","STATEA","COUNTYA","TRACTA","BLOCKA","ET2001","ET2002","ET2003","ET2004","ET2005","ET2006","ET2007","ET2008","ET2009","ET2010"
"G1100010008802102","G1100010008802",11001,11,1,8802,"102",5,139,0,0,0,0,1,0,0,0
"G1100010008802103","G1100010008802",11001,11,1,8802,"103",5,218,1,1,0,0,0,0,0,0
"G1100010008802104","G1100010008802",11001,11,1,8802,"104",0,81,0,0,0,0,0,0,0,4
"G1100010008802105","G1100010008802",11001,11,1,8802,"105",0,101,0,0,0,0,1,0,0,1
"G1100010008802106","G1100010008802",11001,11,1,8802,"106",0,83,0,1,0,0,1,0,0,0
"G1100010008802201","G1100010008802",11001,11,1,8802,"201",0,108,0,0,0,0,0,0,0,0
"G1100010008802202","G1100010008802",11001,11,1,8802,"202",0,108,0,0,0,0,0,0,0,3
"G1100010008802203","G1100010008802",11001,11,1,8802,"203",0,105,0,0,0,0,0,0,0,0
"G1100010008802204","G1100010008802",11001,11,1,8802,"204",0,122,0,0,0,0,0,0,0,0
"G1100010008802205","G1100010008802",11001,11,1,8802,"205",1,118,0,0,0,0,0,0,0,0
"G1100010008802206","G1100010008802",11001,11,1,8802,"206",0,200,1,0,0,0,3,0,0,1
"G1100010008802207","G1100010008802",11001,11,1,8802,"207",0,116,0,0,0,0,0,0,0,0
"G1100010008802208","G1100010008802",11001,11,1,8802,"208",0,48,0,0,0,0,0,0,0,0
"G1100010008802209","G1100010008802",11001,11,1,8802,"209",0,51,0,0,0,0,0,0,0,0
"G1100010008802210","G1100010008802",11001,11,1,8802,"210",0,91,0,0,0,0,0,0,0,0
"G1100010008802211","G1100010008802",11001,11,1,8802,"211",0,91,0,0,0,0,1,0,0,0
"G1100010008802212","G1100010008802",11001,11,1,8802,"212",0,53,0,0,0,0,0,0,0,0
"G1100010008802301","G1100010008802",11001,11,1,8802,"301",2,295,0,3,0,0,0,0,0,0
"G1100010008802302","G1100010008802",11001,11,1,8802,"302",7,231,0,1,0,0,1,0,0,0
"G1100010008802303","G1100010008802",11001,11,1,8802,"303",3,223,0,1,0,0,0,0,0,0
"G1100010008802304","G1100010008802",11001,11,1,8802,"304",2,127,0,0,0,0,0,0,0,0
"G1100010008802305","G1100010008802",11001,11,1,8802,"305",2,309,0,0,0,0,0,0,0,0
"G1100010008802306","G1100010008802",11001,11,1,8802,"306",3,219,0,0,0,0,3,0,0,9
"G1100010008802401","G1100010008802",11001,11,1,8802,"401",0,198,1,0,0,0,3,0,0,0
"G1100010008802402","G1100010008802",11001,11,1,8802,"402",0,244,2,0,0,0,0,0,0,0
"G1100010008802403","G1100010008802",11001,11,1,8802,"403",1,290,0,1,0,0,9,0,0,0
"G1100010008802404","G1100010008802",11001,11,1,8802,"404",5,198,0,0,0,0,0,0,0,0
"G1100010008802405","G1100010008802",11001,11,1,8802,"405",0,223,0,0,0,0,0,0,0,0
"G1100010008802406","G1100010008802",11001,11,1,8802,"406",1,182,0,0,0,0,1,0,0,0
"G1100010008803103","G1100010008803",11001,11,1,8803,"103",1,186,0,0,0,0,0,0,0,0
"G1100010008803501","G1100010008803",11001,11,1,8803,"501",0,119,0,0,0,0,0,0,0,0
"G1100010008803502","G1100010008803",11001,11,1,8803,"502",0,102,0,0,0,0,0,0,0,0
"G1100010008803503","G1100010008803",11001,11,1,8803,"503",0,151,0,0,0,0,0,0,0,0
"G1100010008803504","G1100010008803",11001,11,1,8803,"504",0,147,0,0,0,0,0,0,0,0
"G1100010008803505","G1100010008803",11001,11,1,8803,"505",2,67,0,0,0,0,0,0,0,0
"G1100010008803506","G1100010008803",11001,11,1,8803,"506",0,39,0,0,0,0,0,0,0,2
"G1100010008803508","G1100010008803",11001,11,1,8803,"508",0,39,0,0,0,0,0,0,0,0
"G1100010008803509","G1100010008803",11001,11,1,8803,"509",2,286,0,0,0,0,1,0,0,0
"G1100010008803510","G1100010008803",11001,11,1,8803,"510",0,54,0,0,0,0,0,0,0,0
"G1100010008803602","G1100010008803",11001,11,1,8803,"602",448,138,0,36,8,8,2,0,0,33
"G1100010008803603","G1100010008803",11001,11,1,8803,"603",0,57,0,0,0,0,0,0,0,0
"G1100010008803620","G1100010008803",11001,11,1,8803,"620",0,155,0,0,0,0,1,0,0,0
"G1100010008803621","G1100010008803",11001,11,1,8803,"621",0,96,0,0,0,0,0,0,0,0
"G1100010008803702","G1100010008803",11001,11,1,8803,"702",0,0,0,4,0,0,0,0,0,0
"G1100010008804201","G1100010008804",11001,11,1,8804,"201",0,128,0,1,0,0,0,0,0,0
"G1100010008804202","G1100010008804",11001,11,1,8804,"202",1,192,0,0,0,0,0,0,0,0
"G1100010008804203","G1100010008804",11001,11,1,8804,"203",0,97,0,0,0,0,1,0,0,0
"G1100010008804205","G1100010008804",11001,11,1,8804,"205",0,103,0,0,0,0,0,0,0,0
"G1100010008804206","G1100010008804",11001,11,1,8804,"206",0,79,0,0,0,0,0,0,0,0
"G1100010008804207","G1100010008804",11001,11,1,8804,"207",0,62,0,0,0,0,0,0,0,0
"G1100010008804301","G1100010008804",11001,11,1,8804,"301",0,179,0,0,0,0,0,0,0,0
"G1100010008804302","G1100010008804",11001,11,1,8804,"302",0,55,0,0,0,0,0,0,0,0
"G1100010008804303","G1100010008804",11001,11,1,8804,"303",0,449,2,0,0,0,0,0,0,0
"G1100010008804304","G1100010008804",11001,11,1,8804,"304",2,176,0,4,0,0,1,0,0,0
"G1100010008804305","G1100010008804",11001,11,1,8804,"305",5,164,0,0,0,0,0,0,0,0
"G1100010008804306","G1100010008804",11001,11,1,8804,"306",1,107,0,0,0,0,0,0,0,0
"G1100010008804307","G1100010008804",11001,11,1,8804,"307",1,170,0,0,0,0,9,0,1,0
"G1100010008804401","G1100010008804",11001,11,1,8804,"401",2,327,3,0,0,1,1,0,0,0
"G1100010008804402","G1100010008804",11001,11,1,8804,"402",0,33,0,0,0,0,0,0,0,0
"G1100010008804403","G1100010008804",11001,11,1,8804,"403",0,316,0,0,0,0,0,0,0,0
"G1100010008804404","G1100010008804",11001,11,1,8804,"404",0,96,0,0,0,0,0,0,0,0
"G1100010008804406","G1100010008804",11001,11,1,8804,"406",0,159,0,3,0,0,0,0,0,0
"G1100010008804407","G1100010008804",11001,11,1,8804,"407",3,160,0,0,0,0,0,0,0,0
"G1100010008903101","G1100010008903",11001,11,1,8903,"101",0,199,0,0,0,0,0,0,0,0
"G1100010008903103","G1100010008903",11001,11,1,8903,"103",0,12,0,0,0,0,0,0,0,0
"G1100010008903104","G1100010008903",11001,11,1,8903,"104",0,236,4,0,0,0,0,0,0,0
"G1100010008903105","G1100010008903",11001,11,1,8903,"105",0,146,0,4,0,0,0,0,0,0
"G1100010008903106","G1100010008903",11001,11,1,8903,"106",2,103,2,1,0,0,0,0,0,0
"G1100010008903107","G1100010008903",11001,11,1,8903,"107",1,104,0,0,0,0,0,0,0,0
"G1100010008903108","G1100010008903",11001,11,1,8903,"108",1,69,0,0,0,0,0,0,0,0
"G1100010008903109","G1100010008903",11001,11,1,8903,"109",1,76,0,0,0,0,0,0,0,1
"G1100010008903110","G1100010008903",11001,11,1,8903,"110",1,234,0,5,0,0,1,0,0,1
"G1100010008903111","G1100010008903",11001,11,1,8903,"111",2,80,0,0,0,0,0,0,0,0
"G1100010008903112","G1100010008903",11001,11,1,8903,"112",1,98,0,0,0,0,0,0,0,0
"G1100010008903113","G1100010008903",11001,11,1,8903,"113",0,229,0,0,0,0,0,0,0,0
"G1100010008903114","G1100010008903",11001,11,1,8903,"114",0,121,0,0,0,0,0,0,0,0
"G1100010008903115","G1100010008903",11001,11,1,8903,"115",0,146,0,0,0,0,0,0,0,0
"G1100010008903116","G1100010008903",11001,11,1,8903,"116",1,160,0,0,0,0,0,0,0,0
"G1100010008903119","G1100010008903",11001,11,1,8903,"119",0,1,0,0,0,0,0,0,0,0
"G1100010008903122","G1100010008903",11001,11,1,8903,"122",2,784,0,2,0,3,2,1,0,4
"G1100010008903123","G1100010008903",11001,11,1,8903,"123",2,446,0,1,0,0,5,0,0,0
"G1100010008903124","G1100010008903",11001,11,1,8903,"124",0,62,0,0,0,0,0,0,0,0
"G1100010008904102","G1100010008904",11001,11,1,8904,"102",2,487,0,0,0,0,0,2,0,0
"G1100010008904103","G1100010008904",11001,11,1,8904,"103",4,211,0,0,0,0,0,0,0,0
"G1100010008904105","G1100010008904",11001,11,1,8904,"105",0,231,1,0,0,0,1,0,0,0
"G1100010008904106","G1100010008904",11001,11,1,8904,"106",0,110,0,0,6,4,0,0,0,0
"G1100010008904107","G1100010008904",11001,11,1,8904,"107",3,263,0,0,0,0,0,0,0,0
"G1100010008904108","G1100010008904",11001,11,1,8904,"108",2,352,1,0,0,0,4,2,0,3
"G1100010008904109","G1100010008904",11001,11,1,8904,"109",0,126,1,0,0,0,0,0,0,0
"G1100010008904110","G1100010008904",11001,11,1,8904,"110",3,1118,1,0,0,0,0,0,0,0
"G1100010008904111","G1100010008904",11001,11,1,8904,"111",0,12,0,0,0,0,0,0,0,0
"G1100010008904201","G1100010008904",11001,11,1,8904,"201",3,204,0,0,0,0,0,0,0,0
"G1100010008904202","G1100010008904",11001,11,1,8904,"202",1,131,0,0,0,0,2,0,0,1
"G1100010008904203","G1100010008904",11001,11,1,8904,"203",0,92,0,0,0,0,1,0,0,4
"G1100010008904204","G1100010008904",11001,11,1,8904,"204",0,121,0,0,0,0,0,0,0,3
"G1100010008904205","G1100010008904",11001,11,1,8904,"205",0,168,0,0,0,0,0,0,0,0
"G1100010008904206","G1100010008904",11001,11,1,8904,"206",2,168,2,0,0,0,10,0,0,0
"G1100010009001101","G1100010009001",11001,11,1,9001,"101",18,727,4,0,0,3,11,0,0,6
"G1100010009001102","G1100010009001",11001,11,1,9001,"102",0,7,0,0,0,0,0,0,0,0
"G1100010009001103","G1100010009001",11001,11,1,9001,"103",3,344,0,0,0,1,0,0,0,0
"G1100010009001121","G1100010009001",11001,11,1,9001,"121",0,12,0,0,0,0,0,0,0,0
"G1100010009001122","G1100010009001",11001,11,1,9001,"122",9,1018,0,3,3,7,6,0,0,0
"G1100010009002101","G1100010009002",11001,11,1,9002,"101",2,12,0,0,0,0,0,0,0,0
"G1100010009002102","G1100010009002",11001,11,1,9002,"102",0,37,0,0,0,0,0,0,0,0
"G1100010009002103","G1100010009002",11001,11,1,9002,"103",4,14,0,0,0,0,0,0,0,0
"G1100010009002104","G1100010009002",11001,11,1,9002,"104",3,11,0,0,0,0,0,0,0,0
"G1100010009002105","G1100010009002",11001,11,1,9002,"105",0,36,0,0,0,0,0,0,0,0
"G1100010009002106","G1100010009002",11001,11,1,9002,"106",1,35,0,0,1,0,0,0,0,0
"G1100010009002202","G1100010009002",11001,11,1,9002,"202",1,94,0,0,0,2,0,0,0,0
"G1100010009002203","G1100010009002",11001,11,1,9002,"203",1,0,0,0,0,0,0,0,0,0
"G1100010009002204","G1100010009002",11001,11,1,9002,"204",5,42,0,0,0,0,0,0,0,0
"G1100010009002205","G1100010009002",11001,11,1,9002,"205",1,82,0,0,0,0,1,0,0,0
"G1100010009002206","G1100010009002",11001,11,1,9002,"206",0,99,0,0,0,0,0,0,0,0
"G1100010009002207","G1100010009002",11001,11,1,9002,"207",1,42,0,0,0,2,0,0,0,0
"G1100010009002208","G1100010009002",11001,11,1,9002,"208",0,21,0,0,0,0,0,0,0,0
"G1100010009002209","G1100010009002",11001,11,1,9002,"209",0,20,0,0,1,0,0,0,0,3
"G1100010009002210","G1100010009002",11001,11,1,9002,"210",0,28,0,0,0,0,0,0,0,0
"G1100010009002211","G1100010009002",11001,11,1,9002,"211",1,36,0,0,0,0,0,0,0,0
"G1100010009002212","G1100010009002",11001,11,1,9002,"212",0,18,0,0,0,0,0,0,0,0
"G1100010009002214","G1100010009002",11001,11,1,9002,"214",1,123,0,0,0,0,0,0,0,0
"G1100010009002215","G1100010009002",11001,11,1,9002,"215",0,10,0,0,0,0,0,0,0,0
"G1100010009002235","G1100010009002",11001,11,1,9002,"235",0,17,0,0,0,0,0,0,0,0
"G1100010009002236","G1100010009002",11001,11,1,9002,"236",0,13,0,0,0,0,0,0,0,0
"G1100010009002237","G1100010009002",11001,11,1,9002,"237",3,56,0,0,0,0,0,0,0,0
"G1100010009002301","G1100010009002",11001,11,1,9002,"301",0,4,0,0,0,0,0,0,0,0
"G1100010009002303","G1100010009002",11001,11,1,9002,"303",0,12,0,0,0,0,0,0,0,0
"G1100010009002305","G1100010009002",11001,11,1,9002,"305",1,240,0,0,0,3,0,0,0,6
"G1100010009002321","G1100010009002",11001,11,1,9002,"321",4,45,0,0,0,0,0,0,0,0
"G1100010009002322","G1100010009002",11001,11,1,9002,"322",7,61,1,0,0,0,0,0,0,0
"G1100010009002323","G1100010009002",11001,11,1,9002,"323",0,38,0,9,0,0,0,0,0,0
"G1100010009002324","G1100010009002",11001,11,1,9002,"324",0,8,0,0,0,0,0,0,0,0
"G1100010009002326","G1100010009002",11001,11,1,9002,"326",8,124,0,0,0,0,2,0,0,0
"G1100010009102101","G1100010009102",11001,11,1,9102,"101",0,20,0,0,0,0,0,0,0,0
"G1100010009102103","G1100010009102",11001,11,1,9102,"103",5,51,0,0,0,0,0,0,0,0
"G1100010009102104","G1100010009102",11001,11,1,9102,"104",0,20,0,0,0,0,0,0,0,0
"G1100010009102105","G1100010009102",11001,11,1,9102,"105",0,19,0,0,0,0,0,0,0,0
"G1100010009102106","G1100010009102",11001,11,1,9102,"106",8,223,1,0,0,0,0,0,0,0
"G1100010009102107","G1100010009102",11001,11,1,9102,"107",0,63,0,0,0,0,0,0,0,0
"G1100010009102108","G1100010009102",11001,11,1,9102,"108",4,45,0,1,0,0,0,0,0,0
"G1100010009102109","G1100010009102",11001,11,1,9102,"109",3,90,1,0,0,0,0,0,0,0
"G1100010009102111","G1100010009102",11001,11,1,9102,"111",3,24,1,0,0,0,1,0,0,1
"G1100010009102112","G1100010009102",11001,11,1,9102,"112",0,65,0,0,0,0,1,0,0,0
"G1100010009102113","G1100010009102",11001,11,1,9102,"113",0,39,0,0,0,0,0,0,0,0
"G1100010009102114","G1100010009102",11001,11,1,9102,"114",0,17,1,1,0,0,0,0,0,0
"G1100010009102115","G1100010009102",11001,11,1,9102,"115",0,148,0,0,0,0,0,0,0,0
"G1100010009102202","G1100010009102",11001,11,1,9102,"202",4,596,0,0,3,0,5,0,1,0
"G1100010009102203","G1100010009102",11001,11,1,9102,"203",0,120,0,0,0,0,0,0,0,0
"G1100010009102204","G1100010009102",11001,11,1,9102,"204",1,250,1,1,0,0,3,0,0,0
"G1100010009102205","G1100010009102",11001,11,1,9102,"205",0,357,4,0,0,0,0,0,0,0
"G1100010009102206","G1100010009102",11001,11,1,9102,"206",0,200,0,0,0,0,0,0,0,0
"G1100010009102207","G1100010009102",11001,11,1,9102,"207",1,613,0,0,0,0,0,0,0,0
"G1100010009102208","G1100010009102",11001,11,1,9102,"208",2,622,1,0,0,0,1,0,0,1
"G1100010009102209","G1100010009102",11001,11,1,9102,"209",3,181,0,0,0,0,0,0,0,0
"G1100010009102210","G1100010009102",11001,11,1,9102,"210",1,247,0,0,0,1,0,0,0,0
"G1100010009102211","G1100010009102",11001,11,1,9102,"211",0,270,0,2,0,0,0,0,0,0
"G1100010009102212","G1100010009102",11001,11,1,9102,"212",5,70,0,0,0,0,0,0,4,0
"G1100010009102213","G1100010009102",11001,11,1,9102,"213",0,98,0,0,0,0,0,0,0,0
"G1100010009102214","G1100010009102",11001,11,1,9102,"214",0,202,0,0,0,0,0,0,0,0
"G1100010009102215","G1100010009102",11001,11,1,9102,"215",0,36,0,0,0,0,1,0,0,0
"G1100010009102217","G1100010009102",11001,11,1,9102,"217",2,81,0,0,0,0,0,0,0,0
"G1100010009110201","G1100010009110",11001,11,1,9110,"201",4,126,0,0,0,0,5,0,0,0
"G1100010009110202","G1100010009110",11001,11,1,9110,"202",2,93,0,5,0,2,1,0,0,0
"G1100010009110203","G1100010009110",11001,11,1,9110,"203",1,133,0,0,0,0,1,0,0,2
"G1100010009110204","G1100010009110",11001,11,1,9110,"204",6,128,0,0,3,0,0,0,0,0
"G1100010009110205","G1100010009110",11001,11,1,9110,"205",6,40,0,1,0,0,1,0,0,0
"G1100010009110206","G1100010009110",11001,11,1,9110,"206",1,72,0,0,0,0,0,0,0,0
"G1100010009110207","G1100010009110",11001,11,1,9110,"207",2,103,0,0,1,0,0,0,0,0
"G1100010009110401","G1100010009110",11001,11,1,9110,"401",0,73,0,2,0,0,0,0,0,0
"G1100010009110402","G1100010009110",11001,11,1,9110,"402",4,54,0,0,0,0,0,0,0,0
"G1100010009110403","G1100010009110",11001,11,1,9110,"403",0,54,0,0,0,0,0,0,0,0
"G1100010009110404","G1100010009110",11001,11,1,9110,"404",11,417,0,0,0,0,2,0,0,3
"G1100010009110405","G1100010009110",11001,11,1,9110,"405",0,51,0,0,0,0,0,0,0,0
"G1100010009110406","G1100010009110",11001,11,1,9110,"406",2,85,0,0,0,0,0,0,1,3
"G1100010009110407","G1100010009110",11001,11,1,9110,"407",0,85,1,0,0,0,0,0,0,0
"G1100010009110408","G1100010009110",11001,11,1,9110,"408",2,21,0,0,0,1,0,0,0,1
"G1100010009110409","G1100010009110",11001,11,1,9110,"409",1,66,3,0,0,0,0,0,0,0
"G1100010009110410","G1100010009110",11001,11,1,9110,"410",0,5,0,0,0,0,0,0,0,0
"G1100010009110411","G1100010009110",11001,11,1,9110,"411",4,8,0,0,0,0,0,0,0,0
"G1100010009110501","G1100010009110",11001,11,1,9110,"501",2,22,0,0,0,0,0,0,0,0
"G1100010009110502","G1100010009110",11001,11,1,9110,"502",4,48,0,0,0,0,0,0,0,1
"G1100010009110503","G1100010009110",11001,11,1,9110,"503",6,31,0,0,0,0,0,0,0,0
"G1100010009110504","G1100010009110",11001,11,1,9110,"504",20,59,0,0,0,0,0,0,0,0
"G1100010009110505","G1100010009110",11001,11,1,9110,"505",1,36,0,0,0,0,0,0,0,0
"G1100010009110506","G1100010009110",11001,11,1,9110,"506",0,32,0,0,0,0,0,0,0,0
"G1100010009110507","G1100010009110",11001,11,1,9110,"507",3,65,2,0,3,0,0,0,0,0
"G1100010009110508","G1100010009110",11001,11,1,9110,"508",12,70,0,0,0,0,0,0,0,0
"G1100010009110512","G1100010009110",11001,11,1,9110,"512",0,27,0,0,0,0,0,0,0,0
"G1100010009110513","G1100010009110",11001,11,1,9110,"513",0,17,0,0,0,0,0,0,0,0
"G1100010009110604","G1100010009110",11001,11,1,9110,"604",0,25,0,0,0,0,0,0,0,0
"G1100010009110605","G1100010009110",11001,11,1,9110,"605",0,75,0,0,0,0,0,0,0,0
"G1100010009110613","G1100010009110",11001,11,1,9110,"613",9,41,0,0,0,0,0,0,0,0
"G1100010009110614","G1100010009110",11001,11,1,9110,"614",4,68,0,0,0,0,0,0,0,0
"G1100010009110615","G1100010009110",11001,11,1,9110,"615",14,40,5,0,0,0,0,0,0,0
"G1100010009110616","G1100010009110",11001,11,1,9110,"616",4,129,0,0,0,0,0,0,0,0
"G1100010009110617","G1100010009110",11001,11,1,9110,"617",8,124,0,0,0,0,0,0,0,0
"G1100010009110618","G1100010009110",11001,11,1,9110,"618",19,76,0,0,0,0,0,0,0,0
"G1100010009110621","G1100010009110",11001,11,1,9110,"621",0,16,0,0,0,0,0,0,0,4
"G1100010009110622","G1100010009110",11001,11,1,9110,"622",10,109,0,0,0,0,6,0,0,0
"G1100010009110623","G1100010009110",11001,11,1,9110,"623",0,33,0,0,0,0,0,0,0,0
"G1100010009110624","G1100010009110",11001,11,1,9110,"624",2,43,0,0,0,0,0,1,0,15
"G1100010009110625","G1100010009110",11001,11,1,9110,"625",4,46,1,0,0,0,0,0,0,0
"G1100010009110626","G1100010009110",11001,11,1,9110,"626",6,70,0,0,0,0,0,0,0,0
"G1100010009110627","G1100010009110",11001,11,1,9110,"627",0,66,0,0,0,0,0,0,0,1
"G1100010009110628","G1100010009110",11001,11,1,9110,"628",1,87,0,0,0,0,0,0,0,5
"G1100010009110629","G1100010009110",11001,11,1,9110,"629",6,202,0,0,0,0,1,0,0,0
"G1100010009110630","G1100010009110",11001,11,1,9110,"630",2,32,0,1,2,0,0,0,0,0
"G1100010009110631","G1100010009110",11001,11,1,9110,"631",4,24,6,0,0,0,7,0,0,0
"G1100010009203401","G1100010009203",11001,11,1,9203,"401",5,123,0,0,0,0,9,0,0,1
"G1100010009203402","G1100010009203",11001,11,1,9203,"402",5,115,0,0,0,0,0,0,0,1
"G1100010009203403","G1100010009203",11001,11,1,9203,"403",1,134,1,0,0,0,1,0,0,0
"G1100010009203404","G1100010009203",11001,11,1,9203,"404",5,132,0,1,0,0,0,0,0,2
"G1100010009203405","G1100010009203",11001,11,1,9203,"405",0,36,0,0,0,0,0,0,0,0
"G1100010009203406","G1100010009203",11001,11,1,9203,"406",0,151,0,0,0,0,0,0,0,0
"G1100010009203501","G1100010009203",11001,11,1,9203,"501",20,173,1,0,0,0,1,0,0,0
"G1100010009203502","G1100010009203",11001,11,1,9203,"502",23,903,0,8,5,7,10,0,0,4
"G1100010009203601","G1100010009203",11001,11,1,9203,"601",0,114,0,0,0,0,0,0,0,0
"G1100010009203602","G1100010009203",11001,11,1,9203,"602",2,116,0,0,0,0,3,0,0,3
"G1100010009203603","G1100010009203",11001,11,1,9203,"603",32,605,2,2,0,7,3,0,0,15
"G1100010009203604","G1100010009203",11001,11,1,9203,"604",1,106,0,0,0,0,0,0,0,0
"G1100010009203605","G1100010009203",11001,11,1,9203,"605",2,121,0,0,0,1,1,0,0,0
"G1100010009203606","G1100010009203",11001,11,1,9203,"606",0,17,0,0,0,0,0,0,0,0
"G1100010009203607","G1100010009203",11001,11,1,9203,"607",4,176,0,0,0,0,1,0,0,2
"G1100010009210301","G1100010009210",11001,11,1,9210,"301",12,33,0,0,0,0,0,0,0,0
"G1100010009210304","G1100010009210",11001,11,1,9210,"304",0,0,0,0,0,0,0,0,0,0
"G1100010009210306","G1100010009210",11001,11,1,9210,"306",21,22,0,3,0,1,0,0,0,2
"G1100010009210307","G1100010009210",11001,11,1,9210,"307",19,62,0,3,0,8,0,0,0,0
"G1100010009210308","G1100010009210",11001,11,1,9210,"308",22,59,0,2,2,0,2,0,0,0
"G1100010009210309","G1100010009210",11001,11,1,9210,"309",231,464,0,3,0,15,1,0,0,5
"G1100010009210310","G1100010009210",11001,11,1,9210,"310",31,44,1,2,0,1,3,0,0,3
"G1100010009210311","G1100010009210",11001,11,1,9210,"311",9,108,0,0,0,0,0,0,0,0
"G1100010009210312","G1100010009210",11001,11,1,9210,"312",0,189,0,1,0,0,6,0,0,0
"G1100010009210401","G1100010009210",11001,11,1,9210,"401",324,10,0,6,2,0,0,0,0,19
"G1100010009240201","G1100010009240",11001,11,1,9240,"201",12,1412,3,1,3,0,6,0,0,25
"G1100010009240202","G1100010009240",11001,11,1,9240,"202",6,164,0,2,0,0,0,0,0,0
"G1100010009240203","G1100010009240",11001,11,1,9240,"203",0,65,0,0,0,0,0,0,0,0
"G1100010009240204","G1100010009240",11001,11,1,9240,"204",8,159,0,0,0,2,1,0,0,3
"G1100010009240205","G1100010009240",11001,11,1,9240,"205",4,217,0,0,0,0,0,0,0,2
"G1100010009240401","G1100010009240",11001,11,1,9240,"401",2,184,1,0,0,0,3,0,0,2
"G1100010009240402","G1100010009240",11001,11,1,9240,"402",3,139,0,0,0,0,0,0,0,0
"G1100010009301101","G1100010009301",11001,11,1,9301,"101",9,87,0,0,0,0,1,0,0,0
"G1100010009301102","G1100010009301",11001,11,1,9301,"102",10,67,0,0,0,0,0,0,0,1
"G1100010009301103","G1100010009301",11001,11,1,9301,"103",19,34,0,1,0,0,7,0,0,1
"G1100010009301104","G1100010009301",11001,11,1,9301,"104",10,47,0,1,0,0,0,0,0,0
"G1100010009301105","G1100010009301",11001,11,1,9301,"105",4,41,0,0,0,0,0,0,0,0
"G1100010009301106","G1100010009301",11001,11,1,9301,"106",5,58,0,1,0,0,0,0,0,0
"G1100010009301107","G1100010009301",11001,11,1,9301,"107",2,44,0,0,0,4,0,0,0,9
"G1100010009301108","G1100010009301",11001,11,1,9301,"108",12,34,0,0,1,0,0,0,0,0
"G1100010009301109","G1100010009301",11001,11,1,9301,"109",9,20,0,1,0,1,2,0,0,0
"G1100010009301110","G1100010009301",11001,11,1,9301,"110",7,69,0,0,0,2,0,0,0,4
"G1100010009301111","G1100010009301",11001,11,1,9301,"111",3,53,0,0,0,0,0,0,0,0
"G1100010009301112","G1100010009301",11001,11,1,9301,"112",0,47,0,0,0,0,4,0,0,0
"G1100010009301113","G1100010009301",11001,11,1,9301,"113",2,49,0,0,0,3,0,0,0,0
"G1100010009301114","G1100010009301",11001,11,1,9301,"114",8,45,0,1,0,0,0,0,0,0
"G1100010009301115","G1100010009301",11001,11,1,9301,"115",3,41,0,0,0,0,0,0,0,0
"G1100010009301201","G1100010009301",11001,11,1,9301,"201",9,46,0,3,0,0,0,0,0,0
"G1100010009301202","G1100010009301",11001,11,1,9301,"202",8,45,0,0,0,0,0,0,0,0
"G1100010009301203","G1100010009301",11001,11,1,9301,"203",0,11,0,0,0,0,0,0,0,0
"G1100010009301204","G1100010009301",11001,11,1,9301,"204",0,9,0,1,0,0,0,0,0,0
"G1100010009301205","G1100010009301",11001,11,1,9301,"205",8,31,0,0,0,0,0,0,0,0
"G1100010009301206","G1100010009301",11001,11,1,9301,"206",2,33,0,0,0,0,0,0,0,0
"G1100010009301207","G1100010009301",11001,11,1,9301,"207",3,40,0,0,0,0,5,0,0,2
"G1100010009301208","G1100010009301",11001,11,1,9301,"208",0,15,0,0,0,0,0,0,0,0
"G1100010009301209","G1100010009301",11001,11,1,9301,"209",2,28,0,0,0,0,0,0,0,0
"G1100010009301210","G1100010009301",11001,11,1,9301,"210",0,10,0,0,0,0,0,0,0,0
"G1100010009301211","G1100010009301",11001,11,1,9301,"211",1,6,0,0,0,0,0,0,0,0
"G1100010009301214","G1100010009301",11001,11,1,9301,"214",2,58,0,0,0,0,0,0,0,0
"G1100010009301301","G1100010009301",11001,11,1,9301,"301",0,4,0,0,0,0,0,0,0,0
"G1100010009301302","G1100010009301",11001,11,1,9301,"302",1,30,3,0,0,0,0,0,0,0
"G1100010009301303","G1100010009301",11001,11,1,9301,"303",0,8,0,0,0,0,0,0,0,0
"G1100010009301308","G1100010009301",11001,11,1,9301,"308",7,36,1,0,0,0,0,0,0,0
"G1100010009301310","G1100010009301",11001,11,1,9301,"310",5,40,0,0,0,9,0,0,0,6
"G1100010009301311","G1100010009301",11001,11,1,9301,"311",10,50,0,0,0,0,0,0,0,0
"G1100010009301312","G1100010009301",11001,11,1,9301,"312",8,53,0,0,0,1,1,0,0,0
"G1100010009301313","G1100010009301",11001,11,1,9301,"313",5,41,0,0,0,3,0,0,0,0
"G1100010009301401","G1100010009301",11001,11,1,9301,"401",10,72,0,0,0,1,0,0,0,0
"G1100010009301402","G1100010009301",11001,11,1,9301,"402",15,21,0,1,0,1,0,0,0,0
